subgraph id = 6
Nreal : 492
=================================
Full list of 492 members:

22	3	11	
23	3	11	
24	3	11	
25	3	11	
26	3	11	
28	3	11	
29	3	11	
29	4	22	
29	4	23	
29	4	26	
30	3	11	
35	3	11	
36	3	11	
36	17	35	
37	3	11	
37	17	23	
37	17	35	
37	23	35	
38	2	11	
38	2	13	
38	2	22	
38	2	23	
38	2	35	
38	3	11	
38	3	13	
38	11	13	
38	13	22	
38	13	23	
38	17	22	
38	17	23	
38	17	35	
38	22	35	
38	23	35	
39	3	9	
39	5	9	
40	3	11	
40	17	35	
41	3	9	
41	3	11	
41	9	11	
42	3	11	
45	18	43	
46	5	9	
46	9	11	
46	9	43	
46	11	43	
46	18	43	
52	5	50	
55	35	53	
55	51	53	
58	5	56	
58	5	57	
58	20	56	
58	33	56	
60	3	59	
60	5	57	
62	3	59	
62	3	61	
62	33	61	
64	3	61	
4	3	11	
7	4	35	
7	4	43	
7	4	53	
7	4	57	
7	4	59	
7	5	57	
8	5	9	
8	5	49	
8	5	50	
8	5	57	
12	5	50	
12	5	57	
12	11	43	
13	5	57	
14	5	57	
19	16	53	
19	16	58	
19	16	62	
19	17	53	
19	17	62	
19	18	62	
21	16	53	
21	16	54	
21	18	43	
22	5	64	
22	11	43	
22	11	64	
22	16	64	
22	18	43	
22	18	64	
22	20	64	
23	5	64	
23	11	43	
23	11	64	
23	16	64	
23	18	43	
23	18	64	
23	20	64	
24	3	61	
24	3	63	
24	5	61	
24	5	64	
24	11	43	
24	11	61	
24	11	63	
24	11	64	
24	16	61	
24	16	63	
24	16	64	
24	18	43	
24	18	61	
24	18	63	
24	18	64	
24	20	61	
24	20	63	
24	20	64	
24	23	61	
24	23	63	
25	5	64	
25	11	43	
25	11	64	
25	16	64	
25	18	43	
25	18	64	
25	20	64	
25	22	51	
25	23	51	
26	11	43	
26	18	43	
27	18	43	
28	3	61	
28	5	57	
28	5	61	
28	5	64	
28	11	43	
28	11	61	
28	11	64	
28	16	61	
28	16	64	
28	18	43	
28	18	61	
28	18	64	
28	20	61	
28	20	64	
28	24	35	
28	24	57	
29	3	61	
29	4	35	
29	4	43	
29	4	57	
29	4	61	
29	5	57	
29	5	61	
29	11	43	
29	11	61	
29	16	61	
29	18	43	
29	18	61	
29	20	61	
29	22	35	
29	22	57	
29	22	61	
29	23	35	
29	23	57	
29	23	61	
29	26	35	
29	26	57	
29	26	61	
30	5	57	
30	11	43	
30	18	43	
30	22	57	
30	26	57	
35	11	43	
35	18	43	
36	3	59	
36	11	43	
36	18	43	
36	35	59	
37	3	63	
37	5	57	
37	11	43	
37	11	63	
37	17	63	
37	18	43	
37	18	63	
37	20	63	
37	23	57	
37	23	63	
37	33	63	
37	35	57	
37	35	63	
38	2	43	
38	2	57	
38	2	61	
38	2	63	
38	2	64	
38	3	61	
38	3	63	
38	5	57	
38	5	61	
38	5	64	
38	11	43	
38	11	61	
38	11	63	
38	11	64	
38	13	61	
38	13	63	
38	13	64	
38	17	61	
38	17	63	
38	17	64	
38	18	43	
38	18	61	
38	18	63	
38	18	64	
38	20	61	
38	20	63	
38	20	64	
38	22	57	
38	22	61	
38	22	63	
38	23	57	
38	23	61	
38	23	63	
38	35	57	
38	35	61	
38	35	63	
38	35	64	
39	9	43	
39	18	43	
40	3	54	
40	3	63	
40	11	43	
40	11	63	
40	16	54	
40	16	63	
40	17	63	
40	18	43	
40	18	63	
40	20	63	
40	35	54	
40	35	63	
41	3	59	
41	9	43	
41	11	43	
41	18	43	
42	3	53	
42	3	54	
42	3	59	
42	5	57	
42	11	43	
42	16	53	
42	16	54	
42	17	53	
42	18	43	
43	3	54	
43	16	54	
45	16	54	
45	16	61	
45	17	61	
45	18	61	
45	20	61	
45	33	61	
45	43	61	
46	5	57	
46	5	62	
46	9	53	
46	9	54	
46	9	62	
46	9	63	
46	11	62	
46	11	63	
46	16	53	
46	16	54	
46	16	62	
46	16	63	
46	18	62	
46	18	63	
46	20	62	
46	20	63	
46	33	63	
46	43	53	
46	43	59	
46	43	62	
46	43	63	
47	16	61	
47	17	61	
47	20	49	
47	20	61	
47	33	61	
48	16	61	
48	17	61	
48	18	61	
48	20	61	
48	33	61	
52	5	56	
52	5	57	
52	5	64	
52	17	63	
52	17	64	
52	18	56	
52	18	63	
52	18	64	
52	20	56	
52	20	63	
52	20	64	
52	33	56	
52	33	63	
52	33	64	
52	50	63	
52	50	64	
53	5	57	
53	11	63	
53	18	63	
53	33	63	
54	5	57	
54	11	63	
54	18	63	
54	20	63	
54	33	63	
55	5	57	
55	18	63	
55	20	63	
55	33	63	
55	35	57	
55	35	59	
55	35	63	
55	51	63	
56	16	61	
56	16	63	
57	33	63	
58	5	64	
58	20	63	
58	20	64	
58	33	63	
58	33	64	
58	56	59	
58	56	64	
59	33	64	
60	3	63	
60	5	64	
60	18	63	
60	18	64	
60	20	63	
60	20	64	
60	33	63	
60	33	64	
61	50	63	
62	3	63	
62	33	63	
1	3	11	
1	5	57	
1	11	43	
1	18	43	
2	5	50	
3	5	50	
3	5	57	
5	11	43	
5	18	43	
5	43	51	
6	11	43	
6	17	35	
6	17	53	
6	18	43	
6	35	53	
6	35	59	
6	43	51	
6	43	53	
6	43	59	
6	51	53	
7	11	43	
7	16	53	
7	18	43	
7	35	53	
7	35	57	
7	35	59	
7	43	53	
7	43	59	
8	9	43	
8	18	43	
8	20	49	
8	43	49	
8	43	50	
8	43	59	
9	20	49	
9	49	51	
11	16	58	
12	16	53	
12	17	53	
12	18	43	
12	43	50	
12	43	51	
12	43	53	
12	43	59	
12	50	53	
12	51	53	
13	16	53	
13	17	35	
13	17	53	
13	18	43	
13	35	53	
13	35	57	
13	35	59	
13	43	51	
13	43	53	
13	43	59	
13	51	53	
14	16	53	
14	16	54	
14	16	60	
14	35	53	
14	35	54	
14	35	57	
14	35	59	
14	35	60	
14	43	51	
14	43	53	
14	43	59	
14	43	60	
14	51	53	
14	51	54	
14	51	60	
14	53	60	
14	54	60	
15	20	49	
17	33	56	
17	54	56	
17	54	58	
17	56	59	
19	20	62	
19	50	53	
19	50	62	
19	51	53	
19	51	62	
19	53	58	
19	53	62	
19	58	62	
21	43	53	
21	43	59	
22	26	64	
22	33	64	
22	43	64	
23	26	64	
23	33	64	
23	43	64	
24	26	61	
24	26	63	
24	26	64	
24	33	61	
24	33	63	
24	33	64	
24	43	61	
24	43	63	
24	43	64	
25	26	51	
25	26	64	
25	33	64	
25	43	51	
25	43	64	
25	51	64	
27	43	51	
28	33	61	
28	33	64	
28	35	57	
28	35	61	
28	35	64	
28	43	61	
28	43	64	
29	33	61	
29	35	57	
29	35	61	
29	43	61	
35	43	51	
36	43	51	
36	43	59	
37	43	63	
38	43	61	
38	43	63	
38	43	64	
40	43	63	
41	43	59	
42	43	53	
42	43	59	
45	54	61	
46	53	62	
46	54	62	
47	49	61	
51	56	59	
52	56	59	
52	56	64	

subgraph id = 12
Nreal : 799
=================================
Full list of 799 members:

7	4	3	
38	22	16	
37	23	16	
38	23	16	
37	23	22	
28	24	23	
55	35	3	
55	35	11	
37	35	16	
38	35	16	
55	35	16	
45	43	3	
46	43	3	
46	43	17	
61	50	20	
61	50	33	
55	53	11	
58	56	16	
64	57	33	
61	59	33	
62	61	50	
64	61	50	
6	35	16	
6	43	16	
7	43	17	
11	58	56	
14	35	18	
14	43	17	
14	53	18	
14	54	18	
14	60	18	
17	54	53	
19	58	56	
19	62	61	
22	64	57	
22	64	61	
23	64	57	
23	64	61	
24	61	50	
24	61	59	
24	64	57	
25	64	57	
25	64	61	
28	61	50	
28	61	59	
29	57	31	
29	61	31	
29	61	50	
29	61	59	
30	57	34	
38	61	50	
38	61	59	
40	54	53	
43	54	53	
44	54	53	
45	54	53	
45	61	50	
45	61	59	
46	62	61	
47	61	50	
49	58	56	
52	64	61	
56	61	59	
58	64	61	
60	64	61	
6	35	3	
6	43	3	
7	35	3	
7	43	3	
8	43	3	
12	43	3	
13	35	3	
13	35	11	
13	43	3	
13	53	11	
14	35	3	
14	35	11	
14	43	3	
14	53	11	
14	54	11	
14	60	3	
19	53	5	
19	53	11	
19	58	5	
19	62	3	
21	43	3	
21	43	17	
21	53	5	
21	53	11	
21	54	5	
21	54	11	
22	43	17	
23	43	17	
24	43	17	
25	43	17	
26	43	17	
27	35	11	
27	43	17	
28	43	17	
29	43	17	
30	43	17	
35	43	17	
37	43	16	
38	43	16	
38	57	33	
38	57	34	
38	61	34	
38	63	34	
38	64	34	
39	43	17	
40	54	33	
41	57	34	
41	59	34	
42	53	34	
42	54	34	
42	57	34	
42	59	34	
43	54	11	
43	54	18	
44	54	11	
44	54	18	
44	54	33	
44	54	34	
45	54	5	
45	54	11	
46	62	3	
47	49	18	
49	50	20	
49	58	5	
49	58	20	
52	56	16	
52	64	3	
56	57	33	
56	63	5	
57	63	5	
58	64	3	
59	64	3	
61	63	5	
62	63	5	
38	2	16	
38	2	33	
38	2	34	
41	3	5	
62	3	5	
64	3	5	
37	3	16	
38	3	16	
60	3	16	
62	3	16	
64	3	16	
22	3	17	
23	3	17	
24	3	17	
25	3	17	
26	3	17	
27	3	17	
28	3	17	
29	3	17	
30	3	17	
35	3	17	
39	3	17	
60	3	17	
62	3	17	
64	3	17	
43	3	18	
62	3	18	
64	3	18	
62	3	20	
64	3	20	
60	3	50	
62	3	50	
64	3	50	
60	3	51	
62	3	51	
64	3	51	
29	4	17	
13	5	11	
14	5	11	
27	5	11	
39	5	11	
44	5	11	
52	5	11	
55	5	11	
60	5	11	
63	5	11	
37	5	16	
38	5	16	
44	5	16	
52	5	16	
53	5	16	
54	5	16	
55	5	16	
58	5	16	
60	5	16	
63	5	16	
22	5	17	
23	5	17	
24	5	17	
25	5	17	
26	5	17	
27	5	17	
28	5	17	
29	5	17	
30	5	17	
39	5	17	
44	5	17	
46	5	17	
53	5	17	
55	5	17	
60	5	17	
63	5	17	
44	5	18	
63	5	18	
63	5	20	
44	5	43	
52	5	43	
53	5	43	
55	5	43	
58	5	43	
60	5	43	
63	5	43	
52	5	51	
53	5	51	
54	5	51	
60	5	51	
63	5	51	
39	9	17	
46	9	17	
39	9	34	
41	9	34	
37	11	16	
38	11	16	
53	11	16	
54	11	16	
22	11	17	
23	11	17	
24	11	17	
25	11	17	
26	11	17	
28	11	17	
29	11	17	
30	11	17	
35	11	17	
46	11	17	
53	11	17	
53	11	50	
54	11	50	
53	11	51	
54	11	51	
38	13	16	
38	13	33	
38	13	34	
38	17	33	
40	17	33	
38	17	34	
41	17	34	
42	17	34	
