subgraph id = 6
Nreal : 512
=================================
Full list of 512 members:

6	4	5	
22	3	4	
23	3	4	
25	3	4	
26	3	4	
29	23	24	
29	23	28	
29	24	28	
30	4	16	
30	16	26	
38	17	26	
39	3	9	
39	3	16	
39	3	35	
39	9	35	
40	16	37	
40	17	37	
40	20	37	
41	9	35	
43	4	16	
45	5	35	
46	20	34	
47	4	5	
47	4	9	
47	4	16	
47	5	9	
47	5	35	
47	9	35	
48	3	4	
48	3	5	
48	3	9	
48	3	16	
48	3	35	
48	4	5	
48	4	9	
48	4	16	
48	5	9	
48	5	35	
48	9	35	
52	9	43	
52	17	43	
52	18	43	
54	9	43	
54	11	43	
54	18	43	
56	4	49	
59	32	57	
59	34	57	
60	32	57	
60	34	57	
64	4	9	
6	4	16	
6	4	60	
6	5	36	
6	5	37	
6	5	60	
18	11	56	
19	11	64	
19	16	64	
19	17	64	
19	18	64	
21	11	64	
21	17	53	
21	17	54	
21	17	64	
21	18	64	
21	20	54	
22	3	60	
22	3	64	
22	4	60	
22	11	60	
22	11	64	
22	18	64	
23	3	37	
23	3	60	
23	3	64	
23	4	60	
23	11	60	
23	11	64	
23	18	64	
24	4	60	
24	11	60	
24	11	64	
24	18	64	
26	3	33	
26	3	60	
26	3	64	
26	4	60	
26	11	60	
26	11	64	
26	18	64	
27	4	60	
27	11	60	
27	11	64	
27	17	60	
27	17	64	
27	18	64	
28	4	60	
28	11	60	
28	11	64	
28	18	64	
29	4	57	
29	4	60	
29	4	63	
29	11	60	
29	11	63	
29	11	64	
29	18	63	
29	18	64	
29	23	35	
29	23	57	
29	23	63	
29	24	35	
29	24	57	
29	24	63	
29	28	57	
29	28	63	
30	4	57	
30	11	64	
30	16	64	
30	18	64	
30	26	50	
30	26	57	
35	11	64	
35	18	64	
36	11	64	
36	18	64	
37	4	54	
37	4	60	
37	11	60	
37	11	64	
37	18	64	
38	11	60	
38	11	63	
38	11	64	
38	17	54	
38	17	60	
38	17	63	
38	17	64	
38	18	63	
38	18	64	
38	26	50	
38	26	54	
38	26	59	
38	26	63	
39	3	43	
39	3	45	
39	3	57	
39	9	43	
39	9	45	
39	11	43	
39	11	45	
39	17	43	
39	17	45	
39	18	43	
39	18	45	
39	31	45	
39	31	49	
39	32	45	
39	32	49	
39	32	57	
39	34	49	
39	34	50	
39	34	57	
39	35	57	
40	11	60	
40	11	63	
40	11	64	
40	16	54	
40	16	60	
40	16	63	
40	16	64	
40	17	54	
40	17	60	
40	17	63	
40	17	64	
40	18	63	
40	18	64	
40	20	50	
40	20	54	
40	20	60	
40	20	63	
40	32	57	
40	37	50	
40	37	57	
40	37	59	
40	37	63	
41	9	43	
41	17	43	
41	31	49	
