,SeedGeneList,ModuleGenes,SeedGene,p-value,AlgorithmUsed,module ID,Num of SeedGenes,Num of Genes in Module
12,['FOS'],"['APP', 'VDR', 'JUNB', 'CEBPA', 'EGFR', 'MAPK1', 'CSNK2A1', 'DDIT3', 'SMAD3', 'FOSB', 'GTF2E2', 'ATF4', 'FOS', 'MAFB', 'TAF1', 'RUNX1', 'CEBPG', 'JUND', 'USF2', 'ATF2', 'CREBBP', 'CREB5', 'MAPK7', 'PSMC5', 'CEBPE', 'MAPK9', 'PRKAA2', 'NCOA2', 'NCOA1', 'ETS2', 'GTF2F1', 'HNF1A', 'SMARCE1', 'ATF7']",FOS,0.0,lcI,1,1,3
8,['NFKB1'],"['PPP4C', 'SRF', 'GSK3B', 'HDAC5', 'IKBKG', 'HMGA2', 'VCP', 'NFKBIB', 'NFKB1', 'PELP1', 'COMMD1', 'UNC5CL', 'NR3C1', 'PLD3', 'BCL3', 'STAT5A', 'POLR2A', 'HSPA4', 'TP63', 'DPF2', 'NR4A1', 'LYL1', 'COPB2', 'IRF8', 'BIRC3', 'FBXW11', 'ITGB3BP', 'TBK1', 'NOTCH1', 'REL', 'MXD3', 'NFKBIZ', 'PPARG', 'TNIP1', 'ANXA4']",NFKB1,0.004262574595056412,lcI,2,1,5
4,['TYK2'],"['CBL', 'GHR', 'IL6ST', 'XRCC5', 'TYK2', 'JAK1', 'JAK3', 'SOCS1', 'ELP2', 'CRKL', 'PTPN2', 'VAV1', 'STAM2', 'PTPN1', 'PTPN6', 'PLAUR', 'KPNA1', 'LYN', 'IFNAR1', 'STAT1', 'PSMD2', 'IRS2']",TYK2,0.008528924259264103,lcI,3,1,4
10,['FAP'],"['POSTN', 'DPP4', 'GCG', 'TAC1', 'THBS2', 'FBN1', 'COL1A1', 'COL11A1', 'COL5A1', 'DPP6', 'FAP', 'FSTL1', 'NPY', 'RAB31', 'CAV1', 'THY1', 'SPARC', 'HUWE1', 'NID2', 'LOXL1', 'COL6A3', 'GHRH', 'MMP2', 'BGN', 'TMEM109', 'RBM4', 'LOX', 'CORO1C', 'PYY', 'DCN', 'CTSK', 'RBM3', 'LUM', 'COL1A2', 'SH3KBP1', 'PPT1', 'PHB', 'PDGFRB', 'SPOCK1', 'PHB2', 'MXRA8', 'SERPINF1', 'NPPB', 'VCAN', 'STOM', 'ASPN', 'ADA', 'ST14', 'COL10A1', 'ADCYAP1', 'HTRA1', 'COL3A1', 'SULF1', 'CCL18', 'COL5A2', 'MSRB1', 'LGALS1', 'DPP9', 'DPP10', 'VIP', 'PLAUR', 'GIP', 'ERLIN2', 'CDH11', 'AEBP1', 'ACOT6', 'DPP8']",FAP,0.00025472980830076875,lcU,6,1,3
119,['OR5B21'],"['OR11H1', 'OR4F17', 'VTI1B', 'FLRT1', 'NPC1', 'GPBAR1', 'OR6Y1', 'OR6C6', 'SYT11', 'OR4C16', 'OR5H2', 'OR51E2', 'ARVCF', 'SLC37A1', 'CH25H', 'WNT6', 'OR52N1', 'OR6V1', 'OR4X2', 'OR5B2', 'BRS3', 'OR10H1', 'OR10A7', 'OR6C68', 'OR4F6', 'OR10G8', 'ATP1A1', 'OR4M2', 'OR6X1', 'GPR137B', 'ERGIC3', 'GJC2', 'OR5K2', 'OR6N2', 'OR52I2', 'GPR174', 'RTN4', 'OR1L8', 'OR51L1', 'OR6C4', 'RTN3', 'OR4K13', 'ACKR3', 'OR3A1', 'OR10H5', 'OR51Q1', 'OR9G1', 'ATPIF1', 'KTI12', 'OR51B4', 'SELENOK', 'OR4P4', 'ADCYAP1R1', 'KCNJ4', 'OR10A3', 'OR5K4', 'NPFFR1', 'PROKR2', 'YIF1B', 'OR10Z1', 'CANX', 'OR51D1', 'OR51G1', 'TAS2R8', 'OR10T2', 'OR52A5', 'OR8B3', 'OR6C74', 'OR8U9', 'OSTC', 'SLC45A4', 'OR10V1', 'SLC8A2', 'OR3A3', 'OR14I1', 'POTEE', 'OR10G3', 'HLA-A', 'SLC9A7', 'P2RY10', 'OR12D3', 'OR4D11', 'OR4F4', 'OR6C2', 'PDE6G', 'OXER1', 'OR10J1', 'TAAR6', 'OR51B5', 'OR5A2', 'VN1R1', 'TMEM161A', 'OR11H4', 'GNAO1', 'OR10R2', 'MVK', 'TRHR', 'OR13G1', 'BNIP1', 'GPR150', 'OR5B3', 'YES1', 'OR11H6', 'OR5C1', 'OR4A4P', 'SLC31A2', 'OR13F1', 'ATP5B', 'ATP2C1', 'ADGRF5', 'OR11A1', 'OR5AS1', 'OR5H1', 'OR11G2', 'ADGRB1', 'OR4S1', 'OR10P1', 'SPART', 'NPY4R', 'OR5B21', 'FTH1', 'SYNGR2', 'MRGPRD', 'PTGER1', 'SDHD', 'OR4K2', 'OR8H1', 'OR5T3', 'GPR146', 'OR1J1', 'SCARB1', 'OR6C70', 'TAS2R9', 'OR14A16', 'PPP1R3F', 'OR6F1', 'OR2A25', 'OR5K3', 'OR2M7', 'OR2L2', 'TMEM94', 'ABHD14A', 'OR10K1', 'OR2L13', 'TSPAN7', 'AVPR2', 'GPR35', 'OR2G2', 'APH1A', 'TBXA2R', 'GPR161', 'OR4X1', 'CAPN10', 'OR13C8', 'OR4C3', 'OR2AG1', 'OR8G1', 'GPR15', 'PLXDC1', 'S1PR1', 'OR5P3', 'GPER1', 'OR1S1', 'OR4K14', 'OR10S1', 'S1PR5', 'SLC2A1', 'ZDHHC3', 'OR2H1', 'GPR4', 'B4GALT2', 'OR4L1', 'OR5D13', 'OR1N1', 'OR52N2', 'OR6B2', 'OR7C1', 'OR7A10', 'RNF186', 'AIG1', 'OR52A4P', 'UBE2H', 'OR6C1', 'OR4C13', 'OR2V2', 'OR4N2', 'UBE2D2', 'GPR17', 'ADRA2C', 'OR5H6', 'OR4N5', 'GPR27', 'OR4F3', 'OR51G2', 'B3GAT3', 'VPS25', 'ZFAND1', 'LSS', 'CMTM3', 'THOP1', 'OR10Q1', 'AUP1', 'OR7E24', 'OR51S1', 'GPR52', 'OR9Q1', 'NSDHL', 'OR1D5', 'OPN1SW', 'OR6K6', 'OR7D4', 'PROKR1', 'TAS2R60', 'OR5AP2', 'OPN5', 'CALCRL', 'PLD3', 'OXGR1', 'OR5D16', 'OR4D9', 'OR2M3', 'MSMO1', 'SLC15A4', 'OR13A1', 'OR13C4', 'GPR18', 'OR4C6', 'OR5T2', 'KDELR1', 'OR9G4', 'OR2W3', 'SLC37A4', 'GNRHR', 'TAS2R10', 'OR52H1', 'OR2AT4', 'OR5F1', 'MCOLN1', 'OR6B1', 'CRHR2', 'FFAR1', 'CD81', 'OR2D2', 'OR56A1', 'RHO', 'GHITM', 'PLLP', 'OR2T3']",OR5B21,0.005283608415381447,lcU,4,1,6
146,['GPR35'],"['OR11H1', 'OR4F17', 'VTI1B', 'FLRT1', 'NPC1', 'GPBAR1', 'OR6Y1', 'OR6C6', 'SYT11', 'OR4C16', 'OR5H2', 'OR51E2', 'ARVCF', 'SLC37A1', 'CH25H', 'WNT6', 'OR52N1', 'OR6V1', 'OR4X2', 'OR5B2', 'BRS3', 'OR10H1', 'OR10A7', 'OR6C68', 'OR4F6', 'OR10G8', 'ATP1A1', 'OR4M2', 'OR6X1', 'GPR137B', 'ERGIC3', 'GJC2', 'OR5K2', 'OR6N2', 'OR52I2', 'GPR174', 'RTN4', 'OR1L8', 'OR51L1', 'OR6C4', 'RTN3', 'OR4K13', 'ACKR3', 'OR3A1', 'OR10H5', 'OR51Q1', 'OR9G1', 'ATPIF1', 'KTI12', 'OR51B4', 'SELENOK', 'OR4P4', 'ADCYAP1R1', 'KCNJ4', 'OR10A3', 'OR5K4', 'NPFFR1', 'PROKR2', 'YIF1B', 'OR10Z1', 'CANX', 'OR51D1', 'OR51G1', 'TAS2R8', 'OR10T2', 'OR52A5', 'OR8B3', 'OR6C74', 'OR8U9', 'OSTC', 'SLC45A4', 'OR10V1', 'SLC8A2', 'OR3A3', 'OR14I1', 'POTEE', 'OR10G3', 'HLA-A', 'SLC9A7', 'P2RY10', 'OR12D3', 'OR4D11', 'OR4F4', 'OR6C2', 'PDE6G', 'OXER1', 'OR10J1', 'TAAR6', 'OR51B5', 'OR5A2', 'VN1R1', 'TMEM161A', 'OR11H4', 'GNAO1', 'OR10R2', 'MVK', 'TRHR', 'OR13G1', 'BNIP1', 'GPR150', 'OR5B3', 'YES1', 'OR11H6', 'OR5C1', 'OR4A4P', 'SLC31A2', 'OR13F1', 'ATP5B', 'ATP2C1', 'ADGRF5', 'OR11A1', 'OR5AS1', 'OR5H1', 'OR11G2', 'ADGRB1', 'OR4S1', 'OR10P1', 'SPART', 'NPY4R', 'OR5B21', 'FTH1', 'SYNGR2', 'MRGPRD', 'PTGER1', 'SDHD', 'OR4K2', 'OR8H1', 'OR5T3', 'GPR146', 'OR1J1', 'SCARB1', 'OR6C70', 'TAS2R9', 'OR14A16', 'PPP1R3F', 'OR6F1', 'OR2A25', 'OR5K3', 'OR2M7', 'OR2L2', 'TMEM94', 'ABHD14A', 'OR10K1', 'OR2L13', 'TSPAN7', 'AVPR2', 'GPR35', 'OR2G2', 'APH1A', 'TBXA2R', 'GPR161', 'OR4X1', 'CAPN10', 'OR13C8', 'OR4C3', 'OR2AG1', 'OR8G1', 'GPR15', 'PLXDC1', 'S1PR1', 'OR5P3', 'GPER1', 'OR1S1', 'OR4K14', 'OR10S1', 'S1PR5', 'SLC2A1', 'ZDHHC3', 'OR2H1', 'GPR4', 'B4GALT2', 'OR4L1', 'OR5D13', 'OR1N1', 'OR52N2', 'OR6B2', 'OR7C1', 'OR7A10', 'RNF186', 'AIG1', 'OR52A4P', 'UBE2H', 'OR6C1', 'OR4C13', 'OR2V2', 'OR4N2', 'UBE2D2', 'GPR17', 'ADRA2C', 'OR5H6', 'OR4N5', 'GPR27', 'OR4F3', 'OR51G2', 'B3GAT3', 'VPS25', 'ZFAND1', 'LSS', 'CMTM3', 'THOP1', 'OR10Q1', 'AUP1', 'OR7E24', 'OR51S1', 'GPR52', 'OR9Q1', 'NSDHL', 'OR1D5', 'OPN1SW', 'OR6K6', 'OR7D4', 'PROKR1', 'TAS2R60', 'OR5AP2', 'OPN5', 'CALCRL', 'PLD3', 'OXGR1', 'OR5D16', 'OR4D9', 'OR2M3', 'MSMO1', 'SLC15A4', 'OR13A1', 'OR13C4', 'GPR18', 'OR4C6', 'OR5T2', 'KDELR1', 'OR9G4', 'OR2W3', 'SLC37A4', 'GNRHR', 'TAS2R10', 'OR52H1', 'OR2AT4', 'OR5F1', 'MCOLN1', 'OR6B1', 'CRHR2', 'FFAR1', 'CD81', 'OR2D2', 'OR56A1', 'RHO', 'GHITM', 'PLLP', 'OR2T3']",GPR35,0.003557697563642659,lcU,4,1,5
178,['RNF186'],"['OR11H1', 'OR4F17', 'VTI1B', 'FLRT1', 'NPC1', 'GPBAR1', 'OR6Y1', 'OR6C6', 'SYT11', 'OR4C16', 'OR5H2', 'OR51E2', 'ARVCF', 'SLC37A1', 'CH25H', 'WNT6', 'OR52N1', 'OR6V1', 'OR4X2', 'OR5B2', 'BRS3', 'OR10H1', 'OR10A7', 'OR6C68', 'OR4F6', 'OR10G8', 'ATP1A1', 'OR4M2', 'OR6X1', 'GPR137B', 'ERGIC3', 'GJC2', 'OR5K2', 'OR6N2', 'OR52I2', 'GPR174', 'RTN4', 'OR1L8', 'OR51L1', 'OR6C4', 'RTN3', 'OR4K13', 'ACKR3', 'OR3A1', 'OR10H5', 'OR51Q1', 'OR9G1', 'ATPIF1', 'KTI12', 'OR51B4', 'SELENOK', 'OR4P4', 'ADCYAP1R1', 'KCNJ4', 'OR10A3', 'OR5K4', 'NPFFR1', 'PROKR2', 'YIF1B', 'OR10Z1', 'CANX', 'OR51D1', 'OR51G1', 'TAS2R8', 'OR10T2', 'OR52A5', 'OR8B3', 'OR6C74', 'OR8U9', 'OSTC', 'SLC45A4', 'OR10V1', 'SLC8A2', 'OR3A3', 'OR14I1', 'POTEE', 'OR10G3', 'HLA-A', 'SLC9A7', 'P2RY10', 'OR12D3', 'OR4D11', 'OR4F4', 'OR6C2', 'PDE6G', 'OXER1', 'OR10J1', 'TAAR6', 'OR51B5', 'OR5A2', 'VN1R1', 'TMEM161A', 'OR11H4', 'GNAO1', 'OR10R2', 'MVK', 'TRHR', 'OR13G1', 'BNIP1', 'GPR150', 'OR5B3', 'YES1', 'OR11H6', 'OR5C1', 'OR4A4P', 'SLC31A2', 'OR13F1', 'ATP5B', 'ATP2C1', 'ADGRF5', 'OR11A1', 'OR5AS1', 'OR5H1', 'OR11G2', 'ADGRB1', 'OR4S1', 'OR10P1', 'SPART', 'NPY4R', 'OR5B21', 'FTH1', 'SYNGR2', 'MRGPRD', 'PTGER1', 'SDHD', 'OR4K2', 'OR8H1', 'OR5T3', 'GPR146', 'OR1J1', 'SCARB1', 'OR6C70', 'TAS2R9', 'OR14A16', 'PPP1R3F', 'OR6F1', 'OR2A25', 'OR5K3', 'OR2M7', 'OR2L2', 'TMEM94', 'ABHD14A', 'OR10K1', 'OR2L13', 'TSPAN7', 'AVPR2', 'GPR35', 'OR2G2', 'APH1A', 'TBXA2R', 'GPR161', 'OR4X1', 'CAPN10', 'OR13C8', 'OR4C3', 'OR2AG1', 'OR8G1', 'GPR15', 'PLXDC1', 'S1PR1', 'OR5P3', 'GPER1', 'OR1S1', 'OR4K14', 'OR10S1', 'S1PR5', 'SLC2A1', 'ZDHHC3', 'OR2H1', 'GPR4', 'B4GALT2', 'OR4L1', 'OR5D13', 'OR1N1', 'OR52N2', 'OR6B2', 'OR7C1', 'OR7A10', 'RNF186', 'AIG1', 'OR52A4P', 'UBE2H', 'OR6C1', 'OR4C13', 'OR2V2', 'OR4N2', 'UBE2D2', 'GPR17', 'ADRA2C', 'OR5H6', 'OR4N5', 'GPR27', 'OR4F3', 'OR51G2', 'B3GAT3', 'VPS25', 'ZFAND1', 'LSS', 'CMTM3', 'THOP1', 'OR10Q1', 'AUP1', 'OR7E24', 'OR51S1', 'GPR52', 'OR9Q1', 'NSDHL', 'OR1D5', 'OPN1SW', 'OR6K6', 'OR7D4', 'PROKR1', 'TAS2R60', 'OR5AP2', 'OPN5', 'CALCRL', 'PLD3', 'OXGR1', 'OR5D16', 'OR4D9', 'OR2M3', 'MSMO1', 'SLC15A4', 'OR13A1', 'OR13C4', 'GPR18', 'OR4C6', 'OR5T2', 'KDELR1', 'OR9G4', 'OR2W3', 'SLC37A4', 'GNRHR', 'TAS2R10', 'OR52H1', 'OR2AT4', 'OR5F1', 'MCOLN1', 'OR6B1', 'CRHR2', 'FFAR1', 'CD81', 'OR2D2', 'OR56A1', 'RHO', 'GHITM', 'PLLP', 'OR2T3']",RNF186,0.005283608415381447,lcU,4,1,6
380,['NFKB1'],"['PFKL', 'NR3C2', 'IL9', 'RPL18', 'TUBAL3', 'MRE11', 'ACTR8', 'MCCC1', 'PADI3', 'TUBB6', 'CCL19', 'EHD1', 'RNF25', 'BCL7A', 'GIMAP5', 'HMOX1', 'PRSS1', 'CCAR1', 'EPRS', 'HOXC8', 'CARD6', 'HCFC1', 'EEF1A1', 'FASN', 'ISG20', 'RPS13', 'ACTL6A', 'ELF3', 'TUBA1A', 'IGLC2', 'MYH9', 'IRAK4', 'HSD17B8', 'NAV3', 'CDX2', 'ERCC6', 'RPS3', 'EBF1', 'RPS4X', 'TIMM50', 'POU2F2', 'SCAP', 'APH1B', 'HIST1H2BA', 'TNIP1', 'CFL1', 'TANK', 'MARS', 'SIL1', 'COMMD10', 'NAGK', 'AKAP8L', 'TRAF3IP1', 'CASP7', 'RAB17', 'TRIM33', 'SYPL2', 'EPHA5', 'FEM1B', 'HK1', 'LCN2', 'ESRRA', 'TXN', 'INTS3', 'TRPC4AP', 'HSPBP1', 'SEMG1', 'HIST1H2AA', 'RBMXL2', 'TUBB4B', 'RPL7', 'PDCD11', 'SLC1A5', 'PIAS3', 'NPC2', 'TOMM22', 'CLTC', 'RPS27', 'HPF1', 'SFXN1', 'DPF3', 'ATP5C1', 'PKHD1L1', 'CNOT6', 'COPB1', 'RPLP0', 'RRAS', 'HERPUD1', 'DHX9', 'DNAJB1', 'SPTBN1', 'RPS28', 'RPS18', 'ZNF276', 'NFRKB', 'SLC25A5', 'SLC25A6', 'HYOU1', 'DCUN1D1', 'IGKC', 'DNAJC7', 'RBBP5', 'KCTD12', 'RPLP2', 'HSPA6', 'SEMA4D', 'EBF2', 'UBE2K', 'CCS', 'NR2E3', 'PPP4C', 'CSNK1A1', 'COMMD3', 'DHRS7B', 'HDAC6', 'ACTA2', 'SPRR1A', 'TNFAIP3', 'CDK9', 'IFI16', 'BLMH', 'MYH10', 'CXCR3', 'LRRIQ4', 'ICA1', 'TUBB1', 'PLA2G10', 'DDX39A', 'COPA', 'SLC25A10', 'IGHA1', 'TP63', 'AHSA1', 'SEMG2', 'RUNX1T1', 'CFTR', 'IRAK1BP1', 'DAP3', 'NOTCH2', 'C1orf52', 'ETHE1', 'PRPF8', 'AZGP1', 'GTF2I', 'COMMD2', 'TRIM72', 'RPL11', 'NSUN2', 'TUBB4A', 'PDGFB', 'HLX', 'COMMD5', 'SARAF', 'ANKRD20A4', 'PRDX1', 'ATP5J', 'HIST1H1B', 'PCMT1', 'TNIP3', 'CUEDC2', 'MCCC2', 'VPS4A', 'RAC3', 'CASP2', 'VTN', 'RBBP8NL', 'MED23', 'SMARCD2', 'RORB', 'NOLC1', 'HMGB2', 'DDX46', 'DPM1', 'IL18R1', 'NDUFA10', 'BIRC3', 'SEH1L', 'RMC1', 'RAB23', 'SKP2', 'PLXNB2', 'NFKBIZ', 'BFAR', 'RPL7A', 'RPS20', 'GABPB1', 'AES', 'PRMT6', 'TUBA1B', 'PCCA', 'G3BP2', 'DPF1', 'HMGA2', 'ANKRD20A1', 'SEC16A', 'IRAK3', 'COMMD1', 'TUBB3', 'NOD1', 'GABPB2', 'EOMES', 'IRF5', 'SEC14L2', 'MRGBP', 'ARF4', 'HCAR2', 'COPB2', 'DSP', 'ITGB3BP', 'RPS2', 'ZER1', 'EFTUD2', 'HSPA1L', 'COMMD7', 'PC', 'AIFM1', 'MCL1', 'ADSL', 'ARID1B', 'SMG7', 'TUBA8', 'PSMA4', 'BTBD11', 'DHX30', 'NR1H3', 'TRIP4', 'RIPK3', 'SBSN', 'PSME2', 'CCL3', 'HSPA14', 'CNOT6L', 'MSH2', 'CSF1', 'UBE2D3', 'GTF3C1', 'MRPS31', 'APCS', 'CFAP73', 'PRDX2', 'IL18RAP', 'DOK1', 'FARSA', 'RARS', 'COMMD9', 'AFF1', 'VPS26A', 'ALOX12B', 'ANKRD44', 'HOXC13', 'ANXA4', 'HIST1H2BB', 'SLC25A12', 'PADI1', 'ALPI', 'PSME1', 'ELP1', 'NQO2', 'PLXNB3', 'HSP90AB3P', 'UNC5CL', 'HNRNPD', 'APOE', 'PPARGC1A', 'TUBA4B', 'BAG1', 'SNRPB', 'RPL6', 'PLS3', 'MYL12A', 'ANKRD20A2', 'RPS27L', 'ECSIT', 'ALDH5A1', 'TTF2', 'BARD1', 'GIT2', 'FRMD8', 'KSR2', 'BRMS1', 'RPS15A', 'GGCT', 'ENO1', 'ING3', 'ANKRD24', 'RPL23', 'ING1', 'ABCC2', 'MYH14', 'EBF3', 'SLC25A22', 'PPME1', 'COPS6', 'MAML1', 'NFKBID', 'NOV', 'RPS5', 'ZNF239', 'CPSF6', 'TUBA3E', 'TNFRSF4', 'FBXW7', 'DEDD', 'HMGB1', 'LYL1', 'HIST1H1C', 'EEF1G', 'IGF2BP1', 'FBL', 'PCBD1', 'DFFB', 'XIAP', 'SF1', 'HDAC10', 'UTP20', 'ANKRD23', 'RAG2', 'TFAM', 'FITM2', 'MTHFD1', 'NPEPPS', 'VPS72', 'MTPN', 'CASP4', 'KCNN4', 'KPNA3', 'IFNG', 'CAP1', 'RGS14', 'MXD3', 'CDSN', 'SORL1', 'GLUL', 'CDK5RAP3', 'PAG1', 'SCLT1', 'PHF10', 'RPS10P5', 'ANKEF1', 'CUL4B', 'PKM', 'MTMR2', 'TUFM', 'PFKP', 'LPL', 'ILF2', 'CEP162', 'LARS', 'POTEKP', 'SF3A1', 'FKBP8', 'PAX5', 'RPS19', 'RASD1', 'IQGAP2', 'FGF23', 'PDE8A', 'ANKRD12', 'SSR1', 'CYBB', 'EEF1A2', 'TLR10', 'LDLRAP1', 'ATAD3A', 'FAS', 'SPPL2A', 'RPS14', 'CKAP5', 'FOXP2', 'CDON', 'ZBTB9', 'CD3EAP', 'RIPK2', 'RBPJ', 'ASB6', 'CRP', 'PSMC3', 'BACE2', 'ZNF423', 'SYTL4', 'NFKB1', 'PELP1', 'CEP112', 'PARP2', 'UXT', 'CCL22', 'RFXANK', 'NOS3', 'KPNA4', 'PIP', 'DIRAS2', 'JCHAIN', 'TFAP2A', 'KLF5', 'RPS3A', 'PTGES3', 'RPS24', 'PRPSAP2', 'SLC25A13', 'CCAR2', 'TRIM21', 'RAD50', 'TRAP1', 'VAPA', 'NCSTN', 'TLR5', 'ACACA', 'H1F0', 'FRAT2', 'COMMD6', 'HNRNPA1', 'PRPH', 'COMMD8', 'VKORC1', 'CASP9', 'APOC1', 'SLC25A3', 'ITGAV', 'UQCRC2', 'ACTBL2', 'DDB1', 'MYO1D', 'MMP3', 'LRPPRC', 'CARD10', 'HIST1H2AB', 'TP53BP1', 'RAB13', 'MSR1', 'PRSS3', 'C4orf19', 'ANKRD42', 'MTIF2', 'LIPG', 'SFPQ', 'NLRP3', 'GCN1', 'GMEB2', 'TUBB8', 'TUBA1C', 'DSCAM', 'GMPPA', 'SLC25A4', 'HSP90AB2P', 'SLF1', 'DVL3', 'RNF123', 'RIF1', 'CRADD', 'NKRF', 'LRP1', 'PCCB', 'HIST1H2BC', 'PDHB', 'CASP5', 'CD82', 'RPL30', 'DBT', 'GZMB', 'MCM7', 'SYNCRIP', 'MAP3K13', 'EIF4A1', 'DHH', 'CIDEA', 'FNDC3B', 'ADAM9', 'LMNB1', 'ANKRD1', 'FOXP4', 'APRT', 'TXLNA', 'RHOQ', 'TNRC6B', 'COMMD4', 'IARS', 'CNOT2', 'SELE', 'USP9X', 'PLXND1', 'PSMD11', 'PRPS1', 'TARDBP', 'RPS8', 'RAB27A', 'ANKS4B', 'SERPINA3', 'RBP4', 'NFYC', 'HSPA2', 'TNKS1BP1', 'CD84', 'NR5A2', 'ETFA', 'TNFAIP2', 'USH1G', 'DPF2', 'A2ML1', 'FBXW2', 'NR5A1', 'CAMTA2', 'RECQL', 'INA', 'VAPB', 'TUBB2A', 'HSPA9', 'GM2A', 'OAT', 'TUBA3C', 'GFI1', 'NLRP2', 'SPAG9', 'ANKRD20A3']",NFKB1,0.0007615026145879611,lcU,5,1,5
144,['RPS6KB1'],"['STK24', 'ACTG1', 'SGK3', 'BRAF', 'DEPTOR', 'HRAS', 'GRAMD1A', 'MAPKAPK2', 'GNA13', 'PPP2CB', 'SMARCC1', 'TAOK2', 'EIF3M', 'TSSK4', 'UHMK1', 'PARD3', 'SRSF2', 'MAK', 'COASY', 'MARK2', 'GSK3B', 'NUAK1', 'STRADA', 'MAP3K4', 'MAPK14', 'TSSK1B', 'EIF3I', 'BOLL', 'PRKACA', 'PPP5C', 'DAPK3', 'ACVR1B', 'PRKCZ', 'EIF3E', 'FOXO1', 'LATS2', 'EIF4G1', 'CDK4', 'EEF2K', 'NFATC1', 'MYLK2', 'CDKN3', 'CCND3', 'DCLK1', 'KIR3DL1', 'CDC42BPB', 'CDC42BPA', 'NRK', 'MAP4K5', 'CAMK1', 'PAK6', 'PIP4K2A', 'PRKACB', 'TRIB1', 'TSSK6', 'MAPT', 'PDCD4', 'DAPK2', 'PLD2', 'DPPA4', 'PRG2', 'CDKN1B', 'UBL4A', 'PAK2', 'PPP2R2D', 'MAP4K3', 'MAP2K6', 'FKBP1A', 'PBK', 'HTT', 'PAK5', 'PPP2R2A', 'EIF3J', 'NRAS', 'MKNK1', 'STK4', 'ACTA1', 'NCBP2', 'MAP2K5', 'RNF7', 'AKT1S1', 'CARHSP1', 'TAOK3', 'TRIB2', 'PKN1', 'YWHAZ', 'ARAF', 'LMCD1', 'CCND1', 'AKT3', 'PRKCG', 'PRKAA2', 'KRT10', 'CDKN2A', 'LATS1', 'STK32B', 'MAPK15', 'STK11', 'CAB39', 'STK25', 'RPTOR', 'ATF2', 'PPP2R5E', 'RHEB', 'STRN3', 'CCNG1', 'EIF3A', 'NEK6', 'EIF3C', 'TSC1', 'EEF2', 'MKNK2', 'PEBP1', 'EIF4A3', 'TSSK3', 'MUSK', 'PPP1R9A', 'IER3', 'MAP4', 'MAP2K2', 'TNIP2', 'PPP2R1B', 'RPS6KB2', 'PHLPP2', 'FMR1', 'EIF4EBP1', 'PPP2R5C', 'EIF3H', 'BUB1B', 'CASP3', 'CYFIP1', 'ACVR2A', 'EIF3F', 'ACVR1C', 'RICTOR', 'MARK4', 'UPF3B', 'RPS6', 'PXK', 'PPP1R9B', 'RPL5', 'GRK5', 'PRKAA1', 'CDKL2', 'RPS6KB1', 'SBK1', 'EIF3K', 'TRIB3', 'CDC34', 'ANKHD1', 'NEK2', 'DYRK1B', 'OGT', 'UBQLN1', 'PIN1', 'CSNK1D', 'DUSP3', 'CCNA2', 'PAK4', 'BTF3', 'GRK2', 'RPS6KA3', 'MARK1', 'YWHAQ', 'RRAGD', 'TERT', 'SGK1', 'TSC2', 'LIMK1', 'CSNK2A1', 'CDKN2C', 'RHOA', 'PAK1', 'CDC37', 'RRAGB', 'BMPR2', 'DAPK1', 'CSNK2A2', 'APPL1', 'URI1', 'CCND2', 'NR1I2', 'STRADB', 'PAK3', 'RPS6KA1', 'EIF3B', 'NUAK2', 'STMN2', 'MAP2K1', 'IER5', 'NCF1', 'YBX1', 'DMPK', 'CHEK2', 'PPP2R2B', 'CLK2', 'PRKCB', 'ATM', 'EIF2AK4', 'ITGA6', 'BLVRA', 'EIF4B', 'PRKAR1A', 'MAP2K4', 'UBR5', 'PAWR', 'GLI1', 'CDK7', 'SLC9A3R2', 'CLEC3B', 'NPRL2', 'AAMP', 'PPP2R2C', 'ITSN1', 'USO1', 'CAMKK1', 'PKMYT1', 'FANCA', 'CCNY', 'PHKG1', 'YWHAB', 'KAT2B', 'NCBP1', 'MAPK13', 'MAPKAP1', 'PKN2', 'ICK', 'PHLPP1', 'MXD1', 'KRAS', 'MAPK12', 'MAP3K14', 'HIPK1', 'MAP4K4', 'PDK1', 'DDIT4L', 'WEE1', 'DYRK2', 'GRK1', 'CAMKK2', 'ACVR2B', 'RHEBL1', 'STK38L', 'ABI2', 'PDHA1', 'ROCK1', 'RHOU', 'PABPN1', 'DAZL', 'BAX', 'HIPK3', 'CCNE1', 'GRK4', 'CLK1', 'RPS6KA6', 'RRAGC', 'EIF4G2', 'CHEK1', 'CSNK2B']",RPS6KB1,0.001332503627954451,lcU,7,1,7
