subgraph id = 14
Nreal : 121
=================================
Full list of 121 members:

50	38	35	57	
54	38	34	57	
43	39	4	63	
50	40	35	55	
43	41	4	45	
43	41	4	63	
50	42	35	55	
45	43	5	57	
50	44	35	55	
50	44	35	59	
54	44	11	64	
54	44	18	64	
54	44	43	55	
54	44	43	59	
60	44	18	64	
50	46	35	55	
54	46	43	55	
54	46	43	60	
18	52	11	56	
23	29	3	37	
26	30	3	33	
26	30	3	60	
35	41	11	64	
35	45	11	64	
35	41	18	64	
35	45	18	64	
49	56	35	59	
16	30	20	35	
16	40	35	55	
16	42	35	55	
16	46	35	55	
17	38	34	57	
20	44	43	55	
20	46	43	55	
20	44	43	59	
43	54	45	61	
16	1	20	35	
16	1	35	55	
16	1	35	57	
16	1	35	59	
16	5	20	35	
16	5	35	55	
16	5	35	57	
16	5	35	59	
16	6	20	35	
16	6	35	55	
16	6	35	57	
16	6	35	59	
43	8	45	51	
43	8	45	63	
43	8	45	64	
16	10	35	55	
16	10	35	59	
20	10	43	55	
20	10	43	59	
16	13	35	55	
20	13	43	55	
20	14	43	55	
43	20	45	51	
43	20	45	63	
43	20	49	63	
43	20	50	63	
26	25	33	60	
26	25	33	64	
26	25	58	60	
43	41	45	51	
43	41	45	63	
43	41	45	64	
4	29	34	50	
16	30	35	55	
16	30	35	59	
20	40	43	55	
20	42	43	55	
26	30	33	60	

subgraph id = 30
Nreal : 7
=================================
Full list of 7 members:

48	64	3	5	
48	64	3	16	
16	49	20	34	
16	50	20	34	
50	5	35	55	
50	5	35	57	
50	5	35	59	

subgraph id = 74
Nreal : 833
=================================
Full list of 833 members:

30	26	3	16	
39	35	4	9	
41	35	4	9	
45	35	4	5	
40	37	4	16	
40	37	4	20	
52	43	4	9	
54	43	4	9	
52	18	11	43	
29	23	3	24	
29	23	3	28	
39	35	4	3	
40	37	34	20	
52	43	35	9	
54	43	35	9	
56	4	34	49	
54	11	17	43	
30	16	20	26	
40	16	35	37	
6	60	9	4	
6	60	57	4	
6	60	59	4	
6	60	9	5	
6	60	57	5	
6	60	59	5	
21	54	43	17	
21	54	34	20	
21	54	51	20	
22	60	57	3	
22	60	59	3	
22	60	57	4	
22	60	59	4	
23	60	57	3	
23	60	59	3	
23	60	57	4	
23	60	59	4	
24	60	57	4	
24	60	59	4	
26	60	57	3	
26	60	59	3	
26	60	57	4	
26	60	59	4	
27	60	57	4	
27	60	59	4	
28	60	57	4	
28	60	59	4	
29	60	59	4	
30	50	35	26	
30	50	48	26	
37	60	57	4	
37	60	59	4	
38	54	43	17	
38	50	48	26	
38	54	43	26	
38	59	57	26	
40	54	43	17	
40	50	48	20	
40	54	51	20	
40	60	51	20	
40	63	51	20	
40	50	48	37	
42	54	43	17	
42	50	48	20	
42	54	51	20	
42	60	51	20	
44	50	48	20	
44	54	51	20	
44	60	51	20	
44	63	51	20	
46	50	48	20	
46	51	49	20	
2	49	35	33	
2	50	35	33	
2	50	48	33	
6	60	57	36	
6	60	59	36	
7	54	43	17	
7	50	35	24	
7	50	48	24	
7	54	43	24	
7	59	57	24	
7	50	48	36	
7	54	43	36	
7	59	57	36	
7	60	57	36	
7	50	48	37	
7	59	57	37	
7	51	49	44	
8	60	59	35	
8	60	59	43	
10	49	35	20	
10	50	35	20	
10	50	48	20	
12	50	35	20	
12	50	48	20	
12	51	49	20	
13	50	35	20	
13	50	48	20	
13	51	49	20	
14	54	43	17	
14	36	34	20	
14	37	34	20	
14	54	34	20	
14	54	51	20	
14	54	43	36	
19	50	35	20	
19	50	48	20	
19	51	49	20	
26	60	57	33	
26	60	59	33	
28	60	57	35	
28	60	59	35	
29	60	59	35	
64	9	16	4	
30	16	20	4	
39	16	20	3	
47	16	20	4	
48	16	20	3	
48	16	20	4	
38	26	33	17	
52	43	45	9	
52	43	45	17	
52	43	45	18	
54	43	45	9	
54	43	45	11	
54	43	45	18	
56	49	55	4	
22	60	9	3	
22	64	9	3	
22	60	9	4	
23	60	9	3	
23	64	9	3	
23	60	9	4	
24	60	9	4	
26	60	9	3	
26	64	9	3	
26	60	9	4	
27	60	9	4	
28	60	9	4	
29	60	9	4	
29	63	9	4	
37	54	9	4	
37	60	9	4	
38	50	35	26	
39	43	4	3	
39	45	5	3	
40	50	35	20	
40	54	34	20	
40	60	34	20	
40	63	34	20	
42	50	35	20	
42	54	34	20	
42	60	34	20	
43	45	5	4	
43	63	9	4	
44	54	43	17	
44	50	35	20	
44	54	34	20	
44	60	34	20	
44	63	34	20	
46	50	35	20	
6	60	9	36	
7	44	20	24	
7	54	9	24	
7	59	9	24	
7	44	20	34	
7	44	20	36	
7	50	35	36	
7	54	9	36	
7	59	9	36	
7	60	9	36	
7	44	20	37	
7	50	35	37	
7	59	9	37	
7	59	9	44	
8	55	9	35	
8	60	9	35	
8	55	9	43	
8	60	9	43	
8	60	18	43	
14	54	43	53	
21	54	43	53	
19	64	4	16	
29	63	9	23	
29	63	9	24	
29	63	9	28	
38	54	9	26	
38	59	9	26	
38	63	9	26	
39	43	4	9	
39	45	5	9	
40	64	4	16	
40	50	35	37	
40	59	9	37	
40	63	9	37	
41	43	4	9	
43	63	9	35	
46	64	4	16	
14	36	4	20	
14	37	4	20	
14	53	9	36	
14	54	9	36	
14	59	9	36	
14	53	9	37	
14	59	9	37	
15	55	9	35	
16	35	4	20	
26	60	9	33	
26	64	9	33	
28	60	9	35	
29	60	9	35	
29	63	9	35	
38	54	34	50	
38	60	34	50	
38	63	34	50	
40	54	34	50	
40	60	34	50	
40	63	34	50	
42	59	9	44	
42	59	34	44	
42	54	34	50	
42	60	34	50	
43	63	9	45	
43	64	9	45	
44	54	34	50	
44	60	34	50	
44	63	34	50	
42	11	9	44	
52	18	11	63	
52	18	11	64	
60	18	11	64	
29	23	3	35	
29	23	3	57	
29	23	3	63	
30	26	3	57	
38	26	3	54	
38	26	3	59	
38	26	3	63	
38	26	4	54	
38	26	4	59	
38	26	4	63	
39	35	4	57	
41	35	4	57	
45	35	4	57	
49	35	4	55	
49	35	4	59	
43	35	11	63	
47	35	11	56	
43	35	18	63	
47	35	31	56	
45	35	32	57	
47	35	32	56	
47	35	32	57	
48	35	32	57	
50	35	34	57	
40	37	4	57	
40	37	4	59	
40	37	4	63	
40	37	34	50	
40	37	34	57	
52	43	4	55	
52	43	4	57	
52	43	4	59	
54	43	4	55	
54	43	4	57	
54	43	4	59	
54	43	4	60	
54	43	16	60	
52	43	35	55	
52	43	35	57	
52	43	35	59	
54	43	35	55	
54	43	35	57	
54	43	35	59	
54	43	35	60	
22	3	17	60	
22	3	17	64	
23	3	17	37	
23	3	17	60	
23	3	17	64	
26	3	17	33	
26	3	17	60	
26	3	17	64	
48	3	32	57	
43	4	11	45	
43	4	11	63	
22	4	17	60	
23	4	17	60	
24	4	17	60	
26	4	17	60	
28	4	17	60	
29	4	17	60	
29	4	17	63	
37	4	17	54	
37	4	17	60	
43	4	17	45	
43	4	17	63	
43	4	18	45	
43	4	18	63	
56	4	34	57	
47	5	11	56	
47	5	17	56	
45	5	31	49	
47	5	31	49	
47	5	31	56	
48	5	31	49	
45	5	32	49	
45	5	32	57	
47	5	32	49	
47	5	32	56	
47	5	32	57	
48	5	32	49	
48	5	32	57	
47	9	31	56	
47	9	32	56	
21	11	16	64	
22	11	16	60	
22	11	16	64	
23	11	16	60	
23	11	16	64	
24	11	16	60	
24	11	16	64	
26	11	16	60	
26	11	16	64	
27	11	16	60	
27	11	16	64	
28	11	16	60	
28	11	16	64	
29	11	16	60	
29	11	16	63	
29	11	16	64	
36	11	16	64	
37	11	16	60	
37	11	16	64	
38	11	16	60	
38	11	16	63	
38	11	16	64	
53	11	16	63	
53	11	16	64	
54	11	16	60	
54	11	16	63	
54	11	16	64	
22	11	17	60	
22	11	17	64	
23	11	17	60	
23	11	17	64	
24	11	17	60	
24	11	17	64	
26	11	17	60	
26	11	17	64	
28	11	17	60	
28	11	17	64	
29	11	17	60	
29	11	17	63	
29	11	17	64	
30	11	17	64	
36	11	17	64	
37	11	17	60	
37	11	17	64	
46	11	17	64	
53	11	17	63	
53	11	17	64	
54	11	17	60	
54	11	17	63	
54	11	17	64	
53	11	49	63	
54	11	49	60	
54	11	49	63	
53	11	50	63	
54	11	50	60	
54	11	50	63	
47	16	20	56	
47	16	31	56	
47	16	32	56	
42	16	34	44	
40	16	35	54	
40	16	35	60	
40	16	35	63	
42	16	35	44	
42	16	35	54	
42	16	35	60	
46	16	35	54	
44	20	43	60	
38	26	33	50	
38	26	33	54	
38	26	33	59	
38	26	33	63	
38	26	34	50	
52	43	45	55	
52	43	45	59	
54	43	45	55	
54	43	45	59	
54	43	45	60	
54	43	49	60	
54	43	50	60	
6	16	20	4	
6	16	55	4	
6	16	57	4	
6	16	59	4	
6	36	64	5	
6	37	54	5	
6	37	64	5	
6	60	64	5	
18	56	64	11	
21	53	63	17	
21	54	60	17	
21	54	63	17	
21	54	60	20	
21	54	63	20	
23	37	54	3	
30	57	63	4	
30	50	55	26	
30	50	59	26	
30	57	63	26	
37	54	55	4	
37	54	57	4	
37	54	59	4	
37	54	63	4	
38	50	55	26	
38	50	57	26	
38	54	55	26	
38	54	57	26	
39	43	63	3	
39	43	64	3	
39	57	63	3	
39	57	64	3	
39	43	63	11	
39	43	64	11	
39	43	63	17	
39	43	64	17	
39	43	63	18	
39	43	64	18	
39	57	63	35	
40	50	55	37	
41	43	45	9	
41	43	45	17	
41	43	63	17	
41	43	64	17	
41	57	63	35	
42	44	63	11	
42	60	64	11	
42	44	63	16	
42	54	63	16	
42	54	64	16	
42	60	64	16	
42	54	63	17	
42	54	64	17	
42	60	64	17	
42	44	63	18	
42	54	63	20	
43	45	57	4	
43	49	55	4	
43	49	59	4	
43	45	57	32	
43	50	57	34	
44	54	64	17	
44	60	64	17	
45	49	55	5	
45	49	59	5	
45	57	63	5	
45	57	64	5	
45	57	63	35	
46	54	60	16	
46	54	63	16	
46	54	60	20	
46	54	63	20	
47	49	59	4	
47	57	63	4	
47	49	59	5	
47	57	63	5	
47	57	63	35	
48	57	63	3	
48	49	59	4	
48	57	63	4	
48	49	59	5	
48	57	63	5	
48	57	63	35	
50	57	63	35	
56	57	63	4	
1	60	64	11	
1	60	64	16	
1	50	57	34	
2	49	55	4	
2	49	59	4	
2	57	63	4	
2	49	55	33	
2	49	59	33	
2	50	55	33	
2	50	59	33	
2	57	63	33	
2	57	64	33	
3	50	57	34	
4	50	57	34	
6	60	64	11	
6	36	64	16	
6	37	54	16	
6	37	64	16	
6	60	64	16	
6	36	64	17	
6	37	54	17	
6	37	64	17	
6	60	64	17	
6	37	54	36	
7	44	63	11	
7	60	64	11	
7	24	64	17	
7	36	64	17	
7	37	64	17	
7	54	63	17	
7	54	64	17	
7	60	64	17	
7	44	63	18	
7	44	57	24	
7	44	63	24	
7	50	55	24	
7	50	57	24	
7	54	55	24	
7	54	57	24	
7	54	63	24	
7	44	57	34	
7	50	57	34	
7	44	57	36	
7	44	63	36	
7	50	55	36	
7	50	57	36	
7	54	55	36	
7	54	57	36	
7	54	63	36	
7	44	57	37	
7	44	63	37	
7	50	55	37	
7	50	57	37	
7	59	64	44	
7	54	63	50	
8	60	64	16	
8	43	45	17	
8	43	63	17	
8	43	64	17	
8	60	64	17	
8	57	63	35	
13	53	63	16	
13	53	64	16	
13	53	63	17	
13	53	64	17	
13	53	63	50	
14	36	64	17	
14	37	60	17	
14	37	64	17	
14	53	63	17	
14	53	64	17	
14	54	60	17	
14	54	63	17	
14	54	64	17	
14	36	51	20	
14	37	51	20	
14	37	60	20	
14	54	60	20	
14	54	63	20	
14	37	60	36	
14	53	55	36	
14	53	63	36	
14	54	55	36	
14	54	60	36	
14	54	63	36	
14	57	63	36	
14	53	55	37	
14	53	63	37	
14	57	63	37	
14	54	60	53	
15	57	63	35	
16	57	63	35	
21	54	60	53	
42	59	64	44	
42	54	63	50	
46	54	60	50	
46	54	63	50	
30	16	55	4	
39	16	55	3	
43	16	55	4	
43	16	57	4	
30	16	59	4	
39	16	59	3	
43	16	59	4	
47	16	59	4	
48	16	59	3	
48	16	59	4	
30	26	33	16	
30	26	60	16	
39	35	64	3	
45	35	64	5	
40	37	51	20	
56	49	59	4	
22	3	49	4	
23	3	49	4	
25	3	49	4	
26	3	49	4	
30	16	35	26	
30	16	55	26	
40	16	55	37	
30	16	59	26	
38	17	55	26	
40	17	55	37	
38	17	57	26	
52	18	56	43	
54	18	56	43	
40	20	43	37	
40	20	55	37	
29	23	37	28	
29	24	37	28	
1	49	35	60	
1	50	35	60	
1	50	48	60	
7	11	9	44	
7	44	20	51	
7	50	35	54	
7	50	48	54	
7	50	35	60	
7	50	48	60	
8	35	11	60	
8	50	48	60	
13	50	35	53	
13	50	48	53	
14	36	34	57	
14	37	34	57	
20	43	35	55	
20	43	34	57	
20	43	35	57	
20	43	35	59	
29	35	34	57	
38	50	48	54	
38	50	48	60	
38	50	48	63	
40	50	48	54	
40	50	48	60	
40	50	48	63	
42	50	48	54	
42	50	48	60	
43	50	48	63	
44	50	48	54	
44	50	48	60	
44	50	48	63	
46	50	48	54	
7	24	4	44	
7	24	4	54	
7	24	4	59	
7	36	4	44	
7	36	4	54	
7	36	4	59	
7	36	4	60	
7	37	4	44	
7	37	4	59	
8	35	4	55	
8	35	4	57	
8	35	4	60	
8	43	4	55	
8	43	4	57	
8	43	4	60	
14	36	4	53	
14	36	4	54	
14	36	4	57	
14	36	4	59	
14	37	4	53	
14	37	4	57	
14	37	4	59	
15	35	4	55	
15	35	4	57	
16	35	4	55	
16	35	4	57	
16	35	4	59	
20	43	4	55	
20	43	4	57	
20	43	4	59	
38	50	35	54	
38	50	35	60	
38	50	35	63	
39	43	4	57	
40	50	35	54	
40	50	35	60	
40	50	35	63	
41	43	4	57	
42	50	35	54	
42	50	35	60	
43	45	5	63	
43	45	5	64	
44	50	35	54	
44	50	35	60	
44	50	35	63	
46	50	35	54	
47	55	31	56	
47	55	32	56	
22	3	49	60	
23	3	49	60	
26	3	49	60	
22	3	50	60	
23	3	50	60	
26	3	50	60	
29	4	34	57	
6	4	50	60	
22	4	50	60	
23	4	50	60	
24	4	50	60	
26	4	50	60	
27	4	50	60	
28	4	50	60	
29	4	50	60	
29	4	50	63	
37	4	50	54	
37	4	50	60	
22	11	49	60	
23	11	49	60	
24	11	49	60	
26	11	49	60	
27	11	49	60	
28	11	49	60	
29	11	49	60	
29	11	49	63	
37	11	49	60	
38	11	49	60	
38	11	49	63	
40	11	49	60	
40	11	49	63	
42	11	49	60	
22	11	50	60	
23	11	50	60	
24	11	50	60	
26	11	50	60	
27	11	50	60	
28	11	50	60	
29	11	50	60	
29	11	50	63	
37	11	50	60	
29	18	56	63	
38	18	56	63	
40	18	56	63	
52	18	56	63	
53	18	56	63	
54	18	56	63	
40	20	43	60	
42	20	43	60	
29	23	34	57	
29	23	37	57	
29	23	37	63	
29	24	34	57	
29	24	37	57	
29	24	37	63	
30	26	33	50	
30	26	33	57	
29	28	34	57	
2	17	55	33	
2	17	59	33	
6	16	55	36	
6	16	57	36	
6	16	59	36	
6	16	55	37	
6	16	57	37	
6	16	59	37	
6	17	55	36	
6	17	57	36	
6	17	59	36	
6	17	55	37	
6	17	57	37	
6	17	59	37	
7	11	49	44	
7	17	55	24	
7	17	57	24	
7	17	55	36	
7	17	57	36	
7	17	55	37	
7	17	57	37	
7	18	56	44	
7	24	64	44	
7	36	64	44	
7	37	64	44	
8	17	59	43	
14	17	55	36	
14	17	55	37	
14	20	43	36	
14	20	55	36	
14	20	43	37	
14	20	55	37	
14	37	60	53	
46	50	61	54	
23	3	49	37	
26	3	49	33	
23	3	50	37	
26	3	50	33	
47	5	58	56	
42	11	49	44	
42	11	51	44	
39	11	59	43	
39	11	59	45	
42	16	55	44	
47	16	58	56	
47	16	59	56	
46	16	61	54	
39	17	55	43	
39	17	55	45	
41	17	55	43	
39	17	59	43	
39	17	59	45	
41	17	59	43	
21	17	61	53	
21	17	61	54	
39	18	56	43	
39	18	56	45	
42	18	56	44	
21	20	61	54	
46	20	61	54	
29	23	37	35	
29	24	37	35	
30	26	60	50	
39	31	64	45	
47	35	58	56	
1	11	17	60	
1	16	20	60	
1	16	35	60	
6	11	49	60	
6	11	50	60	
6	16	20	36	
6	16	35	36	
6	16	20	37	
6	16	35	37	
6	16	20	60	
6	16	35	60	
7	11	16	44	
7	11	16	60	
7	11	49	60	
8	16	20	60	
8	43	45	55	
8	43	45	60	
13	16	35	53	
20	43	45	55	
20	43	45	59	

subgraph id = 76
Nreal : 10054
=================================
Partial list of 9538 members:

30	1	16	4	
39	1	16	3	
43	1	16	4	
47	1	16	4	
48	1	16	3	
48	1	16	4	
46	1	34	20	
56	1	49	4	
22	2	4	3	
23	2	4	3	
25	2	4	3	
26	2	4	3	
48	2	4	3	
46	2	34	20	
46	3	34	20	
56	3	49	4	
46	4	34	20	
46	5	34	20	
46	6	34	20	
40	6	37	20	
29	7	24	23	
46	7	34	20	
40	7	37	16	
40	7	37	20	
46	8	34	20	
39	8	35	9	
41	8	35	9	
47	8	35	9	
48	8	35	9	
52	8	43	9	
52	8	43	18	
54	8	43	9	
54	8	43	11	
54	8	43	18	
40	14	37	16	
60	14	57	34	
46	15	34	20	
60	19	57	34	
60	20	57	34	
60	21	57	34	
59	29	57	34	
54	1	11	43	
30	1	16	26	
40	1	16	37	
52	1	18	43	
54	1	18	43	
59	1	32	57	
59	1	34	57	
6	2	4	5	
30	2	4	16	
43	2	4	16	
47	2	4	5	
47	2	4	9	
47	2	4	16	
48	2	4	5	
48	2	4	9	
48	2	4	16	
64	2	4	9	
54	2	11	43	
38	2	17	26	
40	2	17	37	
52	2	17	43	
52	2	18	43	
54	2	18	43	
54	3	11	43	
40	3	17	37	
52	3	17	43	
52	3	18	43	
54	3	18	43	
59	3	32	57	
60	3	32	57	
59	3	34	57	
60	3	34	57	
59	4	34	57	
60	4	34	57	
54	5	11	43	
30	5	16	26	
40	5	16	37	
38	5	17	26	
40	5	17	37	
52	5	17	43	
52	5	18	43	
54	5	18	43	
59	5	32	57	
60	5	32	57	
59	5	34	57	
60	5	34	57	
54	6	11	43	
30	6	16	26	
38	6	17	26	
52	6	17	43	
52	6	18	43	
54	6	18	43	
59	6	32	57	
59	6	34	57	
38	7	17	26	
52	7	17	43	
52	7	18	43	
29	7	24	28	
30	8	16	26	
40	8	16	37	
38	8	17	26	
40	8	17	37	
30	9	16	26	
40	9	16	37	
30	10	16	26	
40	10	16	37	
38	10	17	26	
40	10	17	37	
52	10	17	43	
52	10	18	43	
54	10	18	43	
40	10	20	37	
52	11	17	43	
30	12	16	26	
40	12	16	37	
38	12	17	26	
40	12	17	37	
52	12	17	43	
52	12	18	43	
54	12	18	43	
40	12	20	37	
30	13	16	26	
40	13	16	37	
38	13	17	26	
40	13	17	37	
52	13	17	43	
52	13	18	43	
54	13	18	43	
40	13	20	37	
38	14	17	26	
52	14	17	43	
52	14	18	43	
46	14	20	34	
30	15	16	26	
40	15	16	37	
38	15	17	26	
40	15	17	37	
52	15	17	43	
40	19	20	37	
46	19	20	34	
59	22	32	57	
59	22	34	57	
59	23	32	57	
59	23	34	57	
59	24	32	57	
59	24	34	57	
59	25	32	57	
60	25	32	57	
59	25	34	57	
60	25	34	57	
59	26	32	57	
59	26	34	57	
59	27	32	57	
59	27	34	57	
59	28	32	57	
59	28	34	57	
59	33	34	57	
60	33	34	57	
30	5	16	4	
39	5	16	3	
43	5	16	4	
39	6	16	3	
48	6	16	3	
30	8	16	4	
39	8	16	3	
47	8	16	4	
48	8	16	3	
48	8	16	4	
39	8	35	3	
45	8	35	5	
47	8	35	5	
48	8	35	3	
48	8	35	5	
56	8	49	4	
30	9	16	4	
43	9	16	4	
30	10	16	4	
39	10	16	3	
43	10	16	4	
47	10	16	4	
48	10	16	3	
48	10	16	4	
56	10	49	4	
30	12	16	4	
39	12	16	3	
43	12	16	4	
47	12	16	4	
48	12	16	3	
48	12	16	4	
30	13	16	4	
39	13	16	3	
43	13	16	4	
47	13	16	4	
48	13	16	3	
48	13	16	4	
30	15	16	4	
39	15	16	3	
43	15	16	4	
47	15	16	4	
48	15	16	3	
48	15	16	4	
39	15	35	3	
39	15	35	9	
41	15	35	9	
45	15	35	5	
47	15	35	5	
47	15	35	9	
48	15	35	3	
48	15	35	5	
48	15	35	9	
56	15	49	4	
46	22	34	20	
46	23	34	20	
40	23	37	16	
40	23	37	17	
40	23	37	20	
46	24	34	20	
40	24	37	16	
40	24	37	17	
40	24	37	20	
30	25	26	16	
38	25	26	17	
46	25	34	20	
46	26	34	20	
46	27	34	20	
46	28	34	20	
39	28	35	3	
39	28	35	9	
41	28	35	9	
45	28	35	5	
47	28	35	5	
47	28	35	9	
48	28	35	3	
48	28	35	5	
48	28	35	9	
39	29	35	3	
39	29	35	9	
41	29	35	9	
45	29	35	5	
47	29	35	5	
47	29	35	9	
48	29	35	3	
48	29	35	5	
48	29	35	9	
46	30	34	20	
46	33	34	20	
56	39	49	4	
52	41	43	18	
54	41	43	11	
54	41	43	18	
56	41	49	4	
59	44	57	34	
56	45	49	4	
59	45	57	32	
60	45	57	32	
59	47	57	32	
60	47	57	32	
59	48	57	32	
60	48	57	32	
60	50	57	34	
59	56	57	32	
59	56	57	34	
60	56	57	32	
60	56	57	34	
47	6	4	9	
48	6	4	9	
56	6	4	49	
64	6	4	9	
45	6	5	35	
47	6	5	9	
47	6	5	35	
48	6	5	9	
48	6	5	35	
52	11	9	43	
54	12	11	43	
54	13	11	43	
39	19	9	35	
41	19	9	35	
47	19	9	35	
48	19	9	35	
52	19	9	43	
54	19	9	43	
54	19	11	43	
30	19	16	26	
40	19	16	37	
38	19	17	26	
40	19	17	37	
52	19	17	43	
52	19	18	43	
54	19	18	43	
38	21	17	26	
40	21	17	37	
52	21	17	43	
52	21	18	43	
40	21	20	37	
46	21	20	34	
39	22	3	35	
48	22	3	35	
56	22	4	49	
54	22	11	43	
52	22	18	43	
54	22	18	43	
39	23	3	35	
48	23	3	35	
56	23	4	49	
54	23	11	43	
52	23	18	43	
54	23	18	43	
56	24	4	49	
54	24	11	43	
52	24	18	43	
54	24	18	43	
39	25	3	35	
48	25	3	35	
56	25	4	49	
54	25	11	43	
52	25	18	43	
54	25	18	43	
39	26	3	35	
48	26	3	35	
56	26	4	49	
54	26	11	43	
52	26	18	43	
54	26	18	43	
56	27	4	49	
54	27	11	43	
40	27	17	37	
52	27	17	43	
52	27	18	43	
54	27	18	43	
56	28	4	49	
54	28	11	43	
52	28	18	43	
54	28	18	43	
56	29	4	49	
54	29	11	43	
52	29	18	43	
54	29	18	43	
56	30	4	49	
54	30	11	43	
40	30	16	37	
52	30	18	43	
54	30	18	43	
56	33	4	49	
54	33	11	43	
52	33	18	43	
54	33	18	43	
59	33	32	57	
60	33	32	57	
59	35	32	57	
60	35	32	57	
59	35	34	57	
60	35	34	57	
56	36	4	49	
54	36	11	43	
52	36	18	43	
54	36	18	43	
59	36	32	57	
60	36	32	57	
59	36	34	57	
60	36	34	57	
56	37	4	49	
52	37	18	43	
59	37	32	57	
59	37	34	57	
52	38	17	43	
52	38	18	43	
52	40	17	43	
52	40	18	43	
52	42	17	43	
52	42	18	43	
59	43	32	57	
60	43	32	57	
59	43	34	57	
60	43	34	57	
6	19	16	4	
6	39	16	4	
6	40	16	4	
6	41	16	4	
6	42	16	4	
6	45	16	4	
6	46	16	4	
6	40	37	5	
23	40	37	3	
29	59	57	4	
29	39	35	23	
29	41	35	23	
29	43	35	23	
29	45	35	23	
29	47	35	23	
29	48	35	23	
29	49	35	23	
29	50	35	23	
29	59	57	23	
29	39	35	24	
29	41	35	24	
29	43	35	24	
29	45	35	24	
29	47	35	24	
29	48	35	24	
29	49	35	24	
29	50	35	24	
29	59	57	24	
29	59	57	28	
30	59	57	4	
