subgraph id = 6
Nreal : 3
=================================
Full list of 3 members:

57	61	63	
57	61	64	
57	63	64	

subgraph id = 12
Nreal : 99
=================================
Full list of 99 members:

14	56	57	
15	16	57	
15	17	57	
15	18	57	
15	19	57	
15	20	57	
15	21	57	
15	29	57	
15	30	57	
15	31	57	
15	39	57	
15	40	57	
15	41	57	
15	42	57	
15	44	57	
15	45	57	
15	46	57	
15	47	57	
15	48	57	
15	50	57	
15	52	57	
15	53	57	
15	54	57	
15	56	57	
16	17	57	
16	18	57	
16	19	57	
16	20	57	
16	21	57	
16	29	57	
16	30	57	
16	31	57	
16	39	57	
16	40	57	
16	41	57	
16	42	57	
16	44	57	
16	45	57	
16	46	57	
16	47	57	
16	48	57	
16	50	57	
16	52	57	
16	53	57	
16	54	57	
16	56	57	
17	18	57	
17	19	57	
17	20	57	
17	21	57	
17	29	57	
17	30	57	
17	31	57	
17	39	57	
17	40	57	
17	41	57	
17	42	57	
17	44	57	
17	45	57	
17	46	57	
17	47	57	
17	48	57	
17	50	57	
17	52	57	
17	53	57	
17	54	57	
17	56	57	
18	19	57	
18	20	57	
18	21	57	
18	29	57	
18	30	57	
18	31	57	
18	39	57	
18	40	57	
18	41	57	
18	42	57	
18	44	57	
18	45	57	
18	46	57	
18	47	57	
18	48	57	
18	50	57	
18	52	57	
18	53	57	
18	54	57	
18	56	57	
19	20	57	
19	21	57	
19	29	57	
19	30	57	
19	31	57	
19	39	57	
19	40	57	
19	41	57	
19	42	57	
19	44	57	
19	45	57	
19	46	57	
19	47	57	
19	48	57	
19	50	57	
19	52	57	
19	53	57	
19	54	57	
19	56	57	
20	21	57	
20	29	57	
20	30	57	
20	31	57	
20	39	57	
20	40	57	
20	41	57	
20	42	57	
20	44	57	
20	45	57	
20	46	57	
20	47	57	
20	48	57	
20	50	57	
20	52	57	
20	53	57	
20	54	57	
20	56	57	
21	29	57	
21	30	57	
21	31	57	
21	39	57	
21	40	57	
21	41	57	
21	42	57	
21	44	57	
21	45	57	
21	46	57	
21	47	57	
21	48	57	
21	50	57	
21	52	57	
21	53	57	
21	54	57	
21	56	57	
29	30	57	
29	31	57	
29	39	57	
29	40	57	
29	41	57	
29	42	57	
29	44	57	
29	45	57	
29	46	57	
29	47	57	
29	48	57	
29	50	57	
29	52	57	
29	53	57	
29	54	57	
29	56	57	
30	31	57	
30	39	57	
30	40	57	
30	41	57	
30	42	57	
30	44	57	
30	45	57	
30	46	57	
30	47	57	
30	48	57	
30	50	57	
30	52	57	
30	53	57	
30	54	57	
30	56	57	
31	39	57	
31	40	57	
31	41	57	
31	42	57	
31	44	57	
31	45	57	
31	46	57	
31	47	57	
31	48	57	
31	50	57	
31	52	57	
31	53	57	
31	54	57	
31	56	57	
39	40	57	
39	41	57	
39	42	57	
39	44	57	
39	45	57	
39	46	57	
39	47	57	
39	48	57	
39	50	57	
39	52	57	
39	53	57	
39	54	57	
39	56	57	
40	41	57	
40	42	57	
40	44	57	
40	45	57	
40	46	57	
40	47	57	
40	48	57	
40	50	57	
40	52	57	
40	53	57	
40	54	57	
40	56	57	
41	42	57	
41	44	57	
41	45	57	
41	46	57	
41	47	57	
41	48	57	
41	50	57	
41	52	57	
41	53	57	
41	54	57	
41	56	57	
42	44	57	
42	45	57	
42	46	57	
42	47	57	
42	48	57	
42	50	57	
42	52	57	
42	53	57	
42	54	57	
42	56	57	
44	45	57	
44	46	57	
44	47	57	
44	48	57	
44	50	57	
44	52	57	
44	53	57	
44	54	57	
44	56	57	
45	46	57	
45	47	57	
45	48	57	
45	50	57	
45	52	57	
45	53	57	
45	54	57	
45	56	57	
46	47	57	
46	48	57	
46	50	57	
46	52	57	
46	53	57	
46	54	57	
46	56	57	
47	48	57	
47	50	57	
47	52	57	
47	53	57	
47	54	57	
47	56	57	
48	50	57	
48	52	57	
48	53	57	
48	54	57	
48	56	57	
50	52	57	
50	53	57	
50	54	57	
50	56	57	
52	53	57	
52	54	57	
52	56	57	
53	54	57	
53	56	57	
54	56	57	

subgraph id = 74
Nreal : 165
=================================
Full list of 165 members:

2	57	9	
2	57	49	
2	57	51	
2	57	55	
8	57	9	
8	57	49	
8	57	51	
8	57	55	
10	57	49	
10	57	51	
10	57	55	
11	57	49	
11	57	51	
11	57	55	
12	57	49	
12	57	51	
12	57	55	
13	57	49	
13	57	51	
13	57	55	
14	57	49	
14	57	51	
14	57	55	
15	57	49	
15	57	51	
15	57	55	
16	57	49	
16	57	51	
16	57	55	
17	57	49	
17	57	51	
17	57	55	
18	57	49	
18	57	51	
18	57	55	
19	57	49	
19	57	51	
19	57	55	
20	57	49	
20	57	51	
20	57	55	
21	57	49	
21	57	51	
21	57	55	
29	57	49	
29	57	51	
29	57	55	
30	57	49	
30	57	51	
30	57	55	
31	57	49	
31	57	51	
31	57	55	
39	57	49	
39	57	51	
39	57	55	
40	57	49	
40	57	51	
40	57	55	
41	57	49	
41	57	51	
41	57	55	
42	57	49	
42	57	51	
42	57	55	
44	57	49	
44	57	51	
44	57	55	
45	57	49	
45	57	51	
45	57	55	
46	57	49	
46	57	51	
46	57	55	
47	57	49	
47	57	51	
47	57	55	
48	57	49	
48	57	51	
48	57	55	
50	57	51	
50	57	55	
52	57	55	
53	57	55	
54	57	55	
2	57	58	
8	57	58	
10	57	58	
11	57	58	
12	57	58	
13	57	58	
14	57	58	
15	57	58	
16	57	58	
17	57	58	
18	57	58	
19	57	58	
20	57	58	
21	57	58	
29	57	58	
30	57	58	
31	57	58	
39	57	58	
40	57	58	
41	57	58	
42	57	58	
44	57	58	
45	57	58	
46	57	58	
47	57	58	
48	57	58	
50	57	58	
52	57	58	
53	57	58	
54	57	58	
56	57	58	
59	57	9	
60	57	9	
59	57	49	
60	57	49	
59	57	51	
60	57	51	
59	57	55	
60	57	55	
10	57	9	
11	57	9	
12	57	9	
13	57	9	
14	57	9	
15	57	9	
16	57	9	
17	57	9	
18	57	9	
19	57	9	
20	57	9	
21	57	9	
29	57	9	
30	57	9	
31	57	9	
39	57	9	
40	57	9	
41	57	9	
42	57	9	
44	57	9	
45	57	9	
46	57	9	
47	57	9	
48	57	9	
50	57	9	
52	57	9	
53	57	9	
54	57	9	
56	57	9	
50	57	49	
52	57	49	
53	57	49	
54	57	49	
56	57	49	
52	57	51	
53	57	51	
54	57	51	
56	57	51	
56	57	55	
59	57	58	
60	57	58	

subgraph id = 78
Nreal : 10
=================================
Full list of 10 members:

57	9	49	
57	9	51	
57	9	55	
57	49	51	
57	49	55	
57	51	55	
57	9	58	
57	49	58	
57	51	58	
57	55	58	

