2	57	1
8	57	1
9	57	1
10	57	1
11	57	1
12	57	1
13	57	1
14	57	1
15	57	1
16	57	1
17	57	1
18	57	1
19	57	1
20	57	1
21	57	1
29	57	1
30	57	1
31	57	1
39	57	1
40	57	1
41	57	1
42	57	1
44	57	1
45	57	1
46	57	1
47	57	1
48	57	1
49	57	1
50	57	1
51	57	1
52	57	1
53	57	1
54	57	1
55	57	1
56	57	1
57	9	1
57	49	1
57	51	1
57	55	1
57	58	1
57	61	1
57	63	1
57	64	1
58	57	1
59	57	1
60	57	1
